geneID	symbol	Pre-infection_1	Pre-infection_2	Pre-infection_3	Pre-infection_4	Post-infection_1	Post-infection_2	Post-infection_3	Post-infection_4
100042784	Prdm11	47.0304	65.5262	56.01	46.4143	52.5717	58.2812	48.2568	51.6713
60504	Il21r	135.7653	134.0941	153.7734	146.5771	909.1508	461.1711	588.7695	799.9724
101197	Zfp956	2351.349	2219.8115	1951.2094	1865.3129	2344.607	2341.1516	2313.347	2553.8035
16656	Hivep3	101.956	124.6554	99.82	69.0915	220.7955	119.4492	154.3332	134.4676
666504	Gm8140	5.0895	7.711	6.7707	7.4801	4.432	7.4507	11.8702	18.9457
217431	Nol10	65.6272	79.0776	79.5607	64.2062	91.2746	78.4546	91.7542	91.7202
666468	Atg4a	7.4288	7.0927	8.37	6.9024	10.3151	10.0044	7.9773	5.4761
107831	Bai1	24.3604	21.495	26.2006	21.471	26.0412	22.3666	29.0591	36.4924
621239	Nhlrc4	17.0911	17.2416	15.3912	13.8783	17.0047	13.7584	14.8283	13.3017
19646	Rbbp4	14405.89	14964.98	15986.201	12535.197	17182.385	21303.549	19881.822	18550.6
14767	Nmur1	24.1398	27.0747	39.2859	25.6333	14.2524	21.197	19.1109	24.7017
433215	BC048609	126.8118	110.9493	101.0869	75.8068	103.4345	116.3355	104.8815	96.2953
97884	B3galnt2	2373.7224	2320.7249	2450.7595	1926.8242	1629.2136	2091.0586	1913.9913	2155.7693
71617	9130011E15Rik	209.91	212.5303	213.4462	172.8399	151.5549	191.6043	177.3782	174.133
319370	Fam100b	35376.957	37039.57	30499.777	35849.027	32483.857	41200.73	39717.99	39617.22
53614	Reck	724.5255	1022.4139	684.5405	649.3101	248.1142	373.373	325.1067	291.0687
20324	Sdpr	139444.05	157432.9	123902.86	139093.11	33502.508	83420.484	51558	58359.223
381591	L1td1	738.1504	698.5776	820.4741	734.4504	624.3689	679.6245	681.7997	761.8642
239556	Cacna1i	220.2086	251.7069	233.2437	245.4635	164.4927	200.9161	211.7987	267.2558
71409	Fmnl2	179.3061	271.9084	228.3872	180.0878	255.0173	178.4622	293.9715	170.2203
100048725	LOC100048725	11.0495	21.6732	16.9699	20.3205	6.4829	15.2708	21.6117	12.166
71045	4933406I18Rik	13.7373	14.9215	14.5643	5.4854	18.4512	14.6976	33.6136	24.2524
11758	Prdx6	43592.86	50397.055	37300.14	36894.66	12922.696	25163.705	21070.96	20431.562
30932	Zfp330	5702.157	6186.3037	5756.8774	5669.8213	5558.586	5991.998	5827.8037	6574.754
13730	Emp1	43680.203	44941.273	46271.953	49629.7	38593.766	63892.285	50787.133	56510.973
236312	Pyhin1	378.6573	386.039	546.6956	459.8123	1204.2301	667.1403	748.8274	1260.352
20658	Son	452.917	451.2739	406.1704	383.2611	382.5324	428.7724	359.1305	482.9878
69456	Commd10	3188.9155	3311.996	3150.9946	3046.212	2811.8428	3742.138	3398.7717	3361.3892
229363	Gmps	150.1414	150.0365	113.0096	117.2774	89.4262	130.3984	88.6397	114.0427
108673	Ccdc86	1783.364	1635.3477	1923.3425	1670.9484	2895.3809	2974.1042	3668.663	3033.9395
80886	Senp3	1464.3625	1587.7842	1623.0006	1570.4315	1229.5918	1513.8752	1401.7909	1551.1085
11496	Adam22	677.8227	670.5177	661.3851	701.7623	197.9203	373.6717	204.4668	448.7505
241732	Tspyl3	7.3778	7.9371	5.0284	9.2754	7.3679	6.9323	8.5051	15.0758
66245	Hspbp1	2417.8157	2299.9185	2265.1313	2186.1667	2437.0132	2606.2422	2616.7986	2904.9705
69920	Polr2i	13422.148	14800.471	12342.864	12995.45	12020.961	12807.836	13060.972	13517.867
666529	Gm8149	34.5899	38.3886	34.7979	37.8436	40.6656	54.399	39.9683	64.0772
27423	Klra15	27.729	20.2184	25.6952	35.1986	18.2024	8.4988	7.7127	18.4335
70791	Hars2	4085.3296	3845.302	3665.0781	3844.044	3347.1274	3981.5332	3608.0635	3780.345
408067	Zfp874b	61.6648	62.3009	50.7681	43.883	45.6638	46.1714	44.1868	28.9099
69684	Aarsd1	8885.569	7965.2456	8118.742	7960.2295	9477.782	10741.581	11485.006	9066.002
17474	Clec4d	635.7391	369.7883	1022.8831	514.9193	3389.4785	2253.8816	3602.3723	1716.1998
12587	Mia1	632.7519	614.8154	631.0827	660.6414	885.4746	1344.8855	675.666	1550.3684
22278	Usf1	389.2376	414.4568	411.3363	368.9837	335.0926	331.2084	380.5352	389.7864
207304	Hectd1	1428.0415	1303.1581	1318.5604	1216.69	1144.1805	1353.2826	1288.4407	1356.098
67469	Abhd5	1275.3833	1261.0288	1201.9492	1264.8424	659.3622	1100.3352	781.4936	960.8738
16870	Lhx2	11.1593	10.4711	16.0184	23.3248	33.2334	75.9625	38.3429	49.6482
23997	Psmd13	9625.387	10638.362	8574.817	9102.326	12743.652	13401.686	15249.435	12948.769
106347	Ildr1	738.6268	667.0023	599.2858	633.4517	413.7366	690.8479	529.5594	660.3715
217779	Lysmd1	2644.8809	2954.761	2344.2102	2126.4758	2071.0076	2490.6501	2089.554	2395.9646
20671	Sox17	3969.5864	5424.1807	5634.607	5024.1953	5460.1157	6139.917	4966.8853	4746.453
16697	LOC16697	165.5431	157.4499	161.3498	142.2527	136.235	148.8604	147.356	157.6646
56386	B4galt6	158.807	157.256	204.4735	166.8991	420.8753	296.9884	475.907	378.6325
20677	Sox4	3401.8333	3659.2632	3213.904	3149.2725	2606.077	3728.7915	2996.2744	3375.9346
109161	Ube2q2	981.2368	978.7227	939.902	957.5613	875.3111	939.7144	912.7898	966.9927
224598	Zfp758	360.5891	412.6711	384.0643	334.1632	253.9745	303.6479	279.316	317.2447
69982	Spink2	28.5613	23.1022	41.876	32.6736	231.0998	190.3895	504.8369	212.9658
67247	Mosc2	27715.432	24575.422	23299.215	25158.398	22916.701	24722.537	25028.5	21944.615
434232	Iqck	383.9399	286.566	194.5691	346.8717	575.2747	278.9488	225.9824	309.9653
360216	Zranb1	2700.8906	2610.363	2448.235	2373.9937	1638.3026	1930.7755	1932.7075	1935.3604
227333	Dgkd	6140.5786	6208.2373	6245.8394	5644.1797	5945.2207	6368.285	6498.4126	7141.7036
224079	Atp13a4	13.2884	25.4541	36.0415	19.9317	6.2132	10.9075	5.3139	15.4677
16328	Cep250	819.8745	891.5718	868.2265	696.8563	1067.4111	950.4636	1159.7843	1008.2211
67956	Setd8	2115.386	2096.5564	2252.355	2206.2344	2560.516	3178.5107	2976.0493	3298.2297
53412	Ppp1r3c	1445.342	1212.7859	1403.2102	1280.0956	975.5222	1296.2197	1066.2208	1615.4032
105245	Txndc5	2527.5518	2526.3926	2516.4985	1910.1855	2996.9578	3441.7354	3383.5754	3852.1838
83922	Tsga14	372.0748	377.7437	343.993	376.1828	421.7732	552.3843	439.1521	543.9272
258464	Olfr1384	181.5633	145.4526	166.2951	127.0737	162.3389	201.0576	232.2294	182.2742
15171	Hcrt	33.8433	24.1778	27.4989	19.8285	30.6941	26.9987	34.1343	23.9
244962	Snx14	2718.358	2727.5	2511.3835	2439.947	1811.2095	2195.6064	1969.6501	2243.0388
268686	S100z	63.3184	110.425	44.8411	61.7832	39.2705	34.0204	29.678	39.6959
224093	Fam43a	2346.8398	2995.2168	2170.8616	2403.196	1623.9095	1621.2849	1560.5146	1936.3597
225861	Snx32	1046.285	989.5817	1041.9347	764.0757	925.2722	992.8428	1065.8029	963.1198
23792	Adam23	30.9474	26.8235	57.4279	32.2443	48.3655	42.7046	64.4463	44.4001
637053	Vmn2r4	72.8708	54.0981	58.0393	48.4801	61.9198	52.9433	54.4884	66.1303
20661	Sort1	14835.047	16417.662	17815.541	14469.088	7536.444	15408.084	11623.369	9955.563
76640	1700113H08Rik	61.3874	58.0597	71.7916	51.2831	22.6392	30.9952	32.4206	35.9713
75623	1700029F09Rik	1011.6332	983.9759	1244.874	1225.14	1398.9563	1710.6871	1509.8018	1660.2234
628012	Gm16441	1130.8422	948.4834	1001.9763	903.5663	860.2098	960.0439	969.4511	1091.1472
94244	Fkbp6	5.289	6.2183	9.6281	9.4309	10.8665	4.4802	4.9226	16.8122
235330	Ttc12	4315.034	4357.8916	4328.893	4454.857	3850.1523	4013.2314	3967.9492	3668.7212
236727	Slc9a7	108.7433	91.3439	107.9774	112.9154	167.4869	153.0933	138.4949	242.9909
74919	4930471M23Rik	839.1366	825.3853	733.3074	682.3592	957.9577	1022.7539	1075.2565	1060.3469
216869	Arrb2	1445.0688	1824.7761	1452.8943	1763.1871	5039.559	3095.6167	4625.914	3702.3809
93683	Glce	3631.04	3907.734	3565.6553	3878.4248	2645.3147	3098.059	2928.609	2734.472
277250	Kdm3b	9.3579	13.9256	17.4666	11.5689	12.3365	4.1534	20.261	11.7175
237038	Nox1	131.1698	119.3798	97.6713	103.6853	93.6504	91.2899	114.7957	109.5229
66443	Tnfaip8l1	1419.7341	1087.8342	1575.6161	1454.9751	4044.9814	4243.241	4025.2405	4556.7803
13113	Cyp3a13	437.0978	444.5832	431.9855	398.0028	390.4142	393.2505	395.7683	440.098
15975	Ifnar1	3761.689	3488.2615	3534.0215	3628.0242	3538.533	3468.4253	3920.7644	4012.9927
105348	Golm1	8134.8154	7001.8223	7725.282	8013.9033	10737.69	13386.811	12058.718	14991.466
12036	Bcat2	1300.6727	1325.1147	1257.2242	961.3763	1762.3773	1569.4539	1779.1921	1813.843
114604	Prdm15	30.0868	22.8603	28.9059	33.9195	19.8335	26.9445	22.5549	36.9068
69765	1500004F05Rik	737.4929	688.8351	679.9607	557.6222	931.1958	824.812	1069.8496	990.7206
114868	Psg25	3.4488	4.4769	5.3574	13.321	7.8344	6.2421	10.4131	16.9885
18815	Plg	4.5799	3.9263	8.1538	5.8336	3.6818	4.1265	3.9446	10.1179
12616	Cenpb	390.6184	355.9831	364.7608	345.3016	202.2939	289.8121	182.2062	263.3299
210808	9030625A04Rik	93.4208	95.9617	98.8599	78.9861	130.6048	112.3977	139.5775	131.1324
381484	Gm5150	480.848	350.0219	576.4707	450.415	1366.9359	704.9565	1636.6194	675.2084
279028	Adamts13	18.2668	22.0194	24.6225	17.5103	9.5001	18.1497	15.5597	18.8247
21374	Tbp	1302.4434	1416.235	1300.6237	1321.7107	1029.8196	1290.7996	1096.9581	1329.7231
54127	Rps28	145067.62	145555.98	145788.62	135016.31	177677.08	161107.34	182333.14	176193.8
76357	Trmt5	369.4172	319.8211	303.3687	364.1689	367.8861	404.1825	418.8965	414.8858
68039	Nmb	1714.2859	1893.0134	1630.2144	1620.2317	1958.5714	1633.5217	2011.9657	1699.2466
75841	Rnf139	2622.8062	2680.8477	2565.3225	2531.2002	2192.0708	2724.188	2536.4963	2423.8328
69707	Iqcg	469.4483	481.0741	588.2649	465.1144	459.5995	545.7182	654.8231	579.4683
67495	Tmem167b	2103.097	2243.2852	1997.5223	2030.735	1372.5924	1937.2649	1771.2336	1517.9738
244550	Podnl1	317.4034	237.4649	573.7369	544.2952	1121.6996	656.5356	986.2316	832.9833
328451	Gm5088	50.3691	43.7229	59.087	33.1784	80.8556	66.9412	111.7085	89.3649
16498	Kcnab2	8.5158	7.0589	11.2268	8.2393	67.2361	7.5701	19.1515	12.3506
213452	Dstyk	466.4213	495.4605	431.498	482.5784	311.636	373.9255	322.4139	304.5781
77908	9230113P08Rik	96.2493	84.8129	83.0071	80.5563	92.3308	91.7798	102.7185	108.0843
229459	Dchs2	46.8864	49.2644	39.1735	40.8952	39.6776	38.0692	45.1698	48.7573
98870	AI182371	52.0418	45.6383	42.353	35.1913	40.4617	56.1805	54.3609	76.233
14680	Gnal	42.3271	33.1066	40.9441	27.7355	35.7576	37.4466	31.4811	47.5744
67836	Wdr83	1978.9514	1910.5997	1744.186	1744.0223	1551.0717	2181.23	1919.923	2022.7126
22634	Plagl1	189.3851	222.2792	189.1425	181.4413	124.4697	157.5819	162.677	190.6944
450219	Gsdma3	48.2781	41.318	43.8428	24.5587	53.195	40.1624	57.2987	51.3164
22630	Ywhaq	15170.99	13561.393	14051.622	14137.123	10779.023	15364.258	12019.761	15166.157
11305	Abca2	606.4579	523.845	533.2859	502.2445	395.374	567.8535	498.497	571.1686
16007	Cyr61	12006.674	9752.642	16861.594	8257.001	7230.494	8615.681	12177.866	11145.235
69836	Pla2g12b	69.481	44.7331	52.3251	45.8524	14.1402	63.7417	37.3935	44.0276
104444	Rexo2	2478.2048	2018.0823	2143.3984	2123.5598	2683.8567	3089.9924	3057.3901	3525.9243
433586	Maml3	59.1863	68.0888	51.5373	51.9015	30.7592	46.603	47.8355	52.2809
50501	Prok2	4.5344	4.8643	4.9671	6.0286	5.0687	5.4255	5.2684	6.1909
69368	Wdfy1	94.0034	94.832	90.9099	96.0537	124.7432	99.2539	176.7508	109.9795
637939	Gm7225	9.9197	8.1213	7.1354	17.6498	21.4011	11.7611	18.215	26.0659
69367	Glrx2	434.4368	371.2593	340.4362	331.6992	217.1334	286.4262	216.1492	257.4763
329877	Dennd4c	167.3451	162.5243	175.5897	135.1183	85.4634	145.8847	133.3848	136.969
52468	Ctdsp2	2249.5576	2888.5066	2404.2354	2284.362	2313.0352	2704.0151	2878.2407	2699.9248
231507	Plac8	6029.5737	5906.312	7690.233	8957.998	19728.451	12107.849	23054.635	15835.987
20709	Serpinb9f	20.5333	12.7301	7.3538	5.891	16.3596	7.0494	11.1091	6.561
227737	Fam129b	67084.66	67739.266	58945.363	64128.223	48345.285	70902.19	63604.09	67232.94
22173	Tyr	77.2035	76.7699	88.0067	84.0137	82.2576	88.5912	115.4579	124.1658
21429	Ubtf	1411.6821	1767.52	1587.2155	1404.243	1507.1185	1140.0139	1516.5115	1143.3875
72590	Ppme1	1298.2117	1363.1731	1371.9701	1192.7828	1216.0483	1461.1909	1317.8834	1584.1411
622523	Gm6329	17.9145	24.3001	9.5839	15.071	8.6594	7.7894	8.4912	11.9423
68047	Mpnd	4418.0874	4533.513	4032.4285	3455.1277	4861.0723	5556.701	5442.969	5772.089
20462	Tra2b	195.0993	152.6365	182.1284	152.7538	167.4456	236.5617	200.3695	200.0674
13819	Epas1	13041.879	14645.474	11187.716	10637.455	4045.2302	10117.321	6753.766	6291.949
96957	Tmem62	277.7353	221.0662	245.5434	197.8314	132.0176	253.779	212.3977	220.8139
228410	Cstf3	2468.8423	2619.5312	2838.879	2374.1194	2259.1157	2607.469	2511.5164	2395.814
12576	Cdkn1b	335.554	415.4671	348.3586	327.1937	287.0794	253.9901	288.6052	268.5342
53381	Prdx4	4282.86	3656.1611	4310.943	4300.9233	6689.557	7858.31	7833.105	7739.7935
18607	Pdpk1	1772.0148	2120.0266	1952.79	1887.6202	1896.1418	1755.2201	1982.4526	1642.4502
329986	BC080695	478.3179	454.7145	431.8981	387.5667	424.4372	407.4243	412.4551	449.3008
100073351	Yy2	167.2546	178.0325	143.2044	151.5839	148.229	208.4696	152.7406	190.6011
12615	Cenpa	592.5168	602.6992	631.0752	707.2609	2719.6484	3947.0862	2994.427	3736.8555
105787	Prkaa1	2925.5613	2909.9424	2829.5974	2926.1648	2187.679	2644.86	2580.9148	2687.4944
69183	C1qtnf2	2319.8706	2108.955	2068.4011	2012.1506	945.6674	1745.3336	1282.211	1558.5621
545622	Ptpn3	41.9588	51.8375	44.8142	36.5099	26.4826	31.98	30.6003	19.4103
108655	Foxp1	1543.0764	1575.9661	1596.4637	1897.1975	1121.1399	1594.714	1172.7794	1444.3096
67666	Hapln3	788.8669	891.5659	751.8118	726.8583	572.751	1148.9092	772.5283	891.8229
73610	Zfp433	1150.1022	1134.2343	967.8126	1045.7844	753.8268	965.195	925.09	942.1614
101202	Hepacam2	201.6158	126.9662	272.5098	237.1744	98.7	114.7123	51.1023	217.0007
56278	Gkap1	6347.4644	7130.552	5887.216	6139.5557	3706.7004	5380.15	4324.057	4953.01
16529	Kcnk5	277.6693	369.0254	380.9671	387.7543	186.4224	269.3228	186.2288	269.4806
668433	4930544D05Rik	30.5744	25.4824	29.4805	24.719	33.4089	33.0031	40.5943	41.5522
98238	Lrrc59	465.8519	435.0003	434.8749	454.4309	595.1382	719.8104	816.8516	856.5907
52728	D17Zt10e	79.7864	80.3546	78.8492	72.5273	66.5838	72.7147	91.198	99.2922
16593	Klc1	693.1309	749.1285	678.3705	695.897	494.7647	631.7263	518.2953	596.0915
80283	Abtb1	8860.911	10099.319	8536.462	8356.199	7639.3784	7320.6167	8201.189	7548.1255
11287	Pzp	29.2393	17.6613	14.8108	18.7034	20.485	20.1965	23.4875	21.1519
11920	Atm	751.171	722.318	703.2939	688.4954	653.1423	707.6818	625.9661	784.0757
319158	Hist1h4i	190.4833	250.7965	227.5471	309.5234	771.0079	533.9653	576.0871	645.1942
101943	Sf3b3	9951.319	10453.959	10433.696	10650.112	12764.6875	13088.335	12857.707	14717.046
269356	Slc4a11	530.375	539.9986	603.9731	590.3627	798.434	937.4517	938.9172	971.4892
71683	Gypc	8095.4463	8342.622	8112.7017	7410.7305	8176.5273	7349.87	8713.641	7508.974
74159	Acbd5	463.7377	624.4279	526.9531	491.0012	396.877	443.7405	478.7933	402.7601
213819	Casd1	470.1952	484.1994	406.985	450.1781	307.0856	398.4459	298.9228	391.2206
240665	Ccnj	623.9452	617.1269	675.8456	603.7463	377.2693	580.7388	397.9513	572.0623
387511	Tas2r134	15.6822	15.8736	21.2293	12.7602	3.9056	11.3224	7.7924	16.0331
18115	Nnt	152.5547	189.5585	174.4531	151.276	132.7167	126.7054	144.4433	118.4345
76646	Wdr38	117.5499	151.0966	135.423	125.2521	164.8175	136.173	154.7391	172.3832
22589	Atrx	702.446	625.0143	581.1896	545.2992	547.3349	643.0104	633.0578	631.8879
78832	2700078E11Rik	567.2083	514.4927	570.4314	513.8948	505.4192	657.1856	689.6246	675.4539
26559	Hunk	4141.755	4323.154	4352.2144	3433.314	2138.7039	3490.2358	3172.0125	2669.8352
14916	Guca2b	8.1834	7.8302	8.6387	10.0629	37.9427	18.1703	18.8175	32.5222
75470	Iqcf5	45.0786	36.0557	43.8349	36.9565	104.8702	125.4478	102.5552	76.5315
103135	Pan2	5008.398	5736.2393	5072.721	4784.2603	4003.1763	4414.797	4109.9136	4284.4116
665180	Clec2l	36.4763	31.1002	41.4715	37.9478	41.6963	44.2174	50.6843	38.3673
277854	Depdc5	277.7075	370.4312	286.3791	288.2321	264.3431	225.6546	253.1439	214.4872
238055	Apob	21.2552	16.334	17.7211	15.0458	7.6811	21.1541	17.1706	27.2803
19329	Rab17	115.8913	106.8179	67.3148	79.2511	22.7331	40.3891	41.3203	64.3199
71151	Eri2	284.2464	253.2001	216.3094	236.7399	296.0227	395.3683	369.4328	444.3399
103268	Cep57l1	300.5443	307.7045	307.0992	307.5534	338.7438	486.7433	345.4399	443.7405
71774	Shroom1	1303.1279	1421.5955	1392.3213	1203.4963	1084.449	1195.3892	1112.1722	1153.0253
77057	Ston1	752.3353	962.2652	733.4528	693.4728	373.503	656.7543	465.2275	429.9019
96875	Prg4	79.0428	89.8047	67.3829	119.9615	405.5933	203.4401	374.2633	264.8233
76832	Hyls1	90.6315	91.7511	88.0417	84.5399	117.8899	141.0334	107.5509	145.824
56748	Nfu1	4087.5178	3981.7253	3958.3738	4038.5906	4109.1094	4671.2417	4647.0894	4605.8706
67442	Retsat	1275.5807	1037.9702	1328.0735	1074.7661	976.0433	1677.6321	1348.2092	1367.1926
105590	Zfp957	180.4836	187.4316	140.7788	170.2052	190.1275	153.8619	166.9074	161.5126
109801	Glo1	15120.7295	14630.853	13641.376	14873.027	11865.708	15827.572	14308.421	15365.08
20603	Sms	3017.1055	3759.9314	3916.4565	4118.3877	3738.239	4042.8242	3531.6138	4267.9683
69837	Pcgf1	490.8552	518.2255	419.7053	408.1038	425.6901	453.4212	461.2281	464.7409
109212	Fam64a	107.5573	92.6569	173.9578	266.8103	1570.1917	3526.4697	1974.1328	2448.7158
230908	Tardbp	27744.375	30077.959	29998.217	32938.72	28783.605	32000.059	32219.531	33488.227
17865	Mybl2	588.2521	560.0518	664.6322	563.1058	2558.0005	2278.2756	2724.35	2321.3984
66537	Pomp	18095.496	18073.152	17146.803	18452.416	24992.904	25699.951	26076.672	26205.357
11488	Adam11	71.0886	78.1392	75.381	85.3232	167.8128	116.2337	155.2481	143.7883
75341	4930564C03Rik	78.2121	55.6831	43.2639	57.7154	57.5329	58.5387	49.7493	60.8298
21825	Thbs1	4909.4375	2635.1414	6285.427	3731.9453	13517.35	12802.47	17540.346	18665.857
68566	Caly	167.6476	161.2653	132.8415	124.0686	142.3222	139.239	144.6717	153.7219
16329	Inpp1	630.9426	703.506	602.2284	571.6242	555.8542	604.7989	546.0697	654.0172
320189	9430076C15Rik	166.5764	157.7503	171.5275	109.8824	110.4847	212.2801	152.6551	146.2898
13852	Stx2	54.328	39.5961	63.3238	43.1775	48.0457	58.0749	67.143	55.654
108148	Galnt2	11942.724	10635.781	12158.972	9651.158	14592.159	14657.502	15196.806	12531.552
241639	Fermt1	21.002	8.6323	15.7078	11.67	17.043	7.5076	5.4985	10.6685
22271	Upp1	2024.9669	1892.6743	2205.8086	2488.5205	2078.2542	2807.1033	2394.117	2934.89
80720	Pbx4	41.1527	29.9584	43.4275	31.3892	30.6388	34.1843	46.6617	49.0689
13560	E4f1	3348.3313	3529.182	3299.043	2869.3843	2799.9885	2956.3552	3055.0305	3023.3567
436049	Gm5741	208.6355	249.2338	221.5039	219.6057	214.75	170.0145	170.2975	224.59
208372	Asb18	36.1184	35.6778	35.4192	28.1836	39.9756	35.5283	46.0037	48.967
66131	Tipin	4088.7986	3836.6516	3383.0476	3811.9077	5585.5034	6445.99	6702.9917	5972.992
56471	Stmn4	183.2604	231.0127	156.8686	179.1917	177.0074	158.7981	205.8785	164.8165
17978	Ncoa2	3260.239	3651.3884	3214.4055	3243.854	2341.9473	2740.016	2445.6777	2638.945
55946	Ap3m1	1687.4708	1464.0818	1440.2786	1466.0526	1270.052	1785.5026	1444.0022	1817.6346
65086	Lpar3	1041.0508	1198.1279	851.0904	885.8305	446.114	612.1939	382.0182	734.0004
66624	Spcs2	5015.624	4930.923	4584.1104	5284.069	5485.16	5921.026	5720.369	7187.772
70650	Zcchc8	1135.1862	1218.3447	1195.8231	1157.7628	878.5434	1126.3241	971.3916	1218.9924
240614	Ranbp6	228.4799	259.1067	212.0209	226.1421	145.767	175.3932	155.217	195.2692
13119	Cyp4a14	11.9631	9.4715	8.9187	4.5128	4.9005	4.1469	7.4185	10.4056
20687	Sp3	647.4393	696.5104	629.8995	642.4003	536.0987	731.7559	620.5517	698.9208
12180	Smyd1	18.8262	12.4996	17.8237	12.2984	17.893	27.6899	17.9411	22.0964
68777	Tmem53	2191.019	2098.1785	1888.6162	1772.0393	2344.6519	2305.3936	2439.1665	2211.0554
15902	Id2	7259.6035	6472.7666	6809.3354	7210.8003	10062.488	11025.026	9419.459	10003.528
53622	Krt85	604.0649	532.0637	582.007	516.6684	511.866	530.9468	506.5624	601.8575
52276	Cdca8	48.0523	41.7524	63.66	86.3203	568.921	781.2715	667.9876	781.3944
241943	Ccdc144b	1547.2417	1552.3528	1464.0643	1161.519	1683.4332	1626.674	1728.6228	1717.8184
74302	Mtmr3	8145.2544	8332.101	7790.9043	7639.51	5519.999	6700.493	6031.655	6803.9004
271697	Cdk15	26.694	25.1234	31.3759	25.6664	32.1469	25.9741	36.2593	25.0511
111173	Erc1	12.9685	14.1264	19.1253	8.7317	13.2235	6.4716	9.1851	16.078
14579	Gem	690.4758	737.4086	810.741	650.3187	624.0623	568.0525	682.095	685.9406
14345	Fut4	29.622	49.2041	43.8542	41.2274	61.9436	54.0908	76.404	73.8066
100040872	Gm3014	434.1419	431.6421	375.3465	406.0474	797.6074	431.6509	723.9515	528.4418
433809	Rnf207	90.2612	81.2651	76.7625	106.0972	137.1501	122.8548	162.9964	121.4728
76795	Tbc1d9b	10954.986	9616.293	10518.383	8392.969	8288.324	10288.295	9306.875	9639.134
238662	Gm4934	360.9698	440.3037	311.7885	253.4091	133.8797	152.9451	145.438	305.637
20358	Sema6a	2724.7734	2750.445	2531.3691	1999.4419	985.9487	1620.4042	1240.5039	1274.4235
20394	Scg5	237.7604	212.8052	260.0489	293.5725	342.593	254.0566	245.9025	370.42
70047	Trnt1	616.0949	565.1064	576.415	535.8634	612.5656	591.6746	649.1544	679.1669
68038	Chid1	274.2537	199.2128	223.5041	232.1224	262.5268	361.4877	256.1215	399.4467
63859	Impg1	2067.637	1644.4644	1947.8163	1660.0785	2034.7205	2248.768	2286.9397	2414.891
12053	Bcl6	6925.2407	7760.5474	8270.1	8738.507	7225.3105	6465.5054	8187.6636	8304.059
107522	Ece2	14.4045	4.5059	4.4781	8.6513	24.557	10.3516	31.1965	23.6407
14429	Galr3	18.8131	19.934	28.6947	17.8488	40.6004	38.4274	44.2475	45.8066
14853	Gspt2	130.253	152.9645	137.5588	125.4015	161.3124	123.1006	167.1296	165.869
215708	Fam73a	3677.4233	3645.7473	3365.8027	3103.9236	2135.1455	3425.0764	2444.039	3188.9514
269261	Rpl12	32494.102	28770.67	32481.625	28867.408	45956.91	40038.086	52093.324	46559.45
67296	Socs4	596.2444	732.2423	693.8607	670.5873	562.6121	553.2727	613.7548	552.2339
170826	Ppargc1b	108.2901	94.1746	118.2781	95.1323	183.5278	115.7752	210.0388	147.3138
116905	Dph1	1077.3652	909.1376	905.3707	772.3914	1323.3735	1467.0608	1746.9496	1506.7838
20471	Six1	136.8047	275.6787	142.547	160.3841	226.8688	63.3626	131.915	76.8887
319475	Zfp672	532.6757	568.5777	456.6753	458.3062	531.4493	544.0355	729.7706	469.305
544752	Tug1	899.8731	942.2461	872.9789	770.8225	731.8546	958.7857	925.2802	835.0402
68051	Nutf2	7680.58	7333.8784	7116.143	8184.0166	9166.299	10715.404	11683.463	10446.989
67279	Med31	3977.9238	4392.566	4004.2244	4296.6865	2401	3530.3323	2997.3777	3471.7673
